CO_MUNICIPIO,ANO,POPULACAO
1711100,2024,2464
1711506,2024,3403
1711803,2024,2305
1711902,2024,16312
1711951,2024,3610
1712009,2024,3520
1712157,2024,1673
1712405,2024,2991
1712454,2024,2803
1712504,2024,4772
1712702,2024,2888
1712801,2024,3171
1713205,2024,18787
1713304,2024,13056
1713601,2024,5722
1713700,2024,2500
1713809,2024,4897
1713957,2024,3485
1714203,2024,8961
1714302,2024,4660
1714880,2024,10609
1715002,2024,3403
1715101,2024,4102
1715150,2024,1841
1715259,2024,2263
1715507,2024,1211
1715705,2024,4909
1715754,2024,7119
1716109,2024,55164
1716208,2024,10854
1716307,2024,4085
1716505,2024,14731
1716604,2024,9438
1716653,2024,5038
1716703,2024,9158
1717008,2024,4596
1717206,2024,2265
1717503,2024,7375
1717800,2024,4295
1717909,2024,7842
1718006,2024,2953
1718204,2024,68555
1718303,2024,9460
1718402,2024,3051
1718451,2024,2231
1718501,2024,3471
1718550,2024,4039
1718659,2024,1822
1718709,2024,2833
1718758,2024,4798
1718808,2024,4372
1718840,2024,3873
1718865,2024,7489
1718881,2024,2726
1718899,2024,2291
1718907,2024,4789
1719004,2024,2889
1720002,2024,2463
1720101,2024,5936
1720150,2024,1875
1720200,2024,13939
1720259,2024,2385
1720309,2024,4189
1720499,2024,4547
1720655,2024,5252
1720804,2024,11334
1720853,2024,1599
1720903,2024,14247
1720937,2024,2086
1720978,2024,2509
1721000,2024,323625
1721109,2024,7751
1721208,2024,23203
1721257,2024,2003
1721307,2024,1897
1722081,2024,10751
1722107,2024,10683
2100055,2024,110506
2100105,2024,6296
2100154,2024,12446
2100204,2024,18774
2100303,2024,23782
2100402,2024,6565
2100436,2024,24543
2100477,2024,26411
2100501,2024,11382
2100550,2024,7364
2100600,2024,38333
2100709,2024,26221
2100808,2024,14111
2100832,2024,17984
2100873,2024,11347
2100907,2024,40278
2100956,2024,26191
2101004,2024,30521
2101103,2024,12079
2101202,2024,107620
2101251,2024,17414
2101301,2024,16610
2101350,2024,5374
2101400,2024,106094
2101509,2024,19458
2101608,2024,87672
2101707,2024,67999
2101731,2024,8716
2101772,2024,12073
2101806,2024,5597
2101905,2024,19983
2101939,2024,5983
2101970,2024,7769
2102002,2024,34035
2102036,2024,29588
2102077,2024,12414
2102101,2024,35322
2102150,2024,9387
2102200,2024,30799
2102309,2024,22940
2102325,2024,56896
2102358,2024,13157
2102374,2024,10004
2102408,2024,10342
2102507,2024,16711
2102556,2024,12553
2102606,2024,20413
2102705,2024,24976
2102754,2024,11664
2102804,2024,24606
2102903,2024,24855
2103000,2024,163428
2103109,2024,10444
2103125,2024,7233
2103158,2024,12668
2103174,2024,16529
2103208,2024,84202
2103257,2024,13152
2103307,2024,118295
2103406,2024,42918
2103505,2024,41745
2103554,2024,15264
2103604,2024,61351
2103703,2024,32608
2103752,2024,14788
2103802,2024,23579
2103901,2024,10448
2104008,2024,18725
2104057,2024,34353
2104073,2024,8236
2104081,2024,11184
2104099,2024,18133
2104107,2024,12951
2104206,2024,17346
2104305,2024,10422
2104404,2024,17579
2104503,2024,10472
2104552,2024,18908
2104602,2024,14258
2104628,2024,7219
2104651,2024,10981
2104677,2024,23563
2104701,2024,6161
2104800,2024,76578
2104909,2024,10470
2105005,2024,26546
2105104,2024,25332
2105153,2024,14350
2105203,2024,10463
2105302,2024,285146
2105351,2024,14143
2105401,2024,62269
2105427,2024,22934
2105450,2024,7610
2105476,2024,17499
2105500,2024,25287
2105609,2024,15235
2105658,2024,5275
2105708,2024,45875
2105807,2024,9700
2105906,2024,15077
2105922,2024,10809
2105948,2024,8961
2105963,2024,11710
2105989,2024,7227
2106003,2024,11558
2106102,2024,11876
2106201,2024,7351
2106300,2024,14001
2106326,2024,21686
2106359,2024,7165
2106375,2024,14086
2106409,2024,17537
2106508,2024,22530
2106607,2024,33300
2106631,2024,17945
2106672,2024,9048
2106706,2024,21518
2106755,2024,24377
2106805,2024,14297
2106904,2024,28606
2107001,2024,9309
2107100,2024,18994
2107209,2024,14551
2107258,2024,5144
2107308,2024,4412
2107357,2024,14468
2107407,2024,18295
2107456,2024,13909
2107506,2024,152306
2107605,2024,21606
2107704,2024,18619
2107803,2024,32256
2107902,2024,17592
2108009,2024,19246
2108058,2024,17523
2108108,2024,20792
2108207,2024,38267
2108256,2024,24917
2108306,2024,33534
2108405,2024,11277
2108454,2024,20910
2108504,2024,32521
2108603,2024,87919
2108702,2024,22369
2108801,2024,18120
2108900,2024,17444
2109007,2024,24517
2109056,2024,6091
2109106,2024,46578
2109205,2024,11616
2109239,2024,4748
2109270,2024,17913
2109304,2024,10791
2109403,2024,13922
2109452,2024,32054
2109502,2024,22699
2109551,2024,7597
2109601,2024,39763
2109700,2024,5701
2109759,2024,6839
2109809,2024,43112
2109908,2024,88167
2110005,2024,59037
2110039,2024,24870
2110104,2024,24489
2110203,2024,38446
2110237,2024,10777
2110278,2024,14280
2110302,2024,14623
2110401,2024,18793
2110500,2024,48036
2110609,2024,27887
2110658,2024,8213
2110708,2024,35221
2110807,2024,4495
2110856,2024,9222
2110906,2024,12353
2111003,2024,18909
2111029,2024,12421
2111052,2024,10105
2111078,2024,17254
2111102,2024,25891
2111201,2024,257414
2111250,2024,7102
2111300,2024,1088057
2111409,2024,18153
2111508,2024,40160
2111532,2024,14736
2111573,2024,5965
2111607,2024,19129
2111631,2024,5767
2111672,2024,4602
2111706,2024,19885
2111722,2024,8880
2111748,2024,10445
2111763,2024,15035
2111789,2024,10461
2111805,2024,17457
2111904,2024,10471
2111953,2024,5088
2112001,2024,9106
2112100,2024,27344
2112209,2024,182241
2112233,2024,23052
2112274,2024,5633
2112308,2024,37401
2112407,2024,38905
2112456,2024,33032
2112506,2024,55041
2112605,2024,34060
2112704,2024,44540
2112803,2024,53115
2112852,2024,10575
2112902,2024,31851
2113009,2024,31906
2114007,2024,41943
2200053,2024,6515
2200103,2024,5023
2200202,2024,18033
2200251,2024,6901
2200277,2024,4713
2200301,2024,13734
2200400,2024,49637
2200459,2024,5459
2200509,2024,17577
2200608,2024,6982
2200707,2024,9631
2200806,2024,3228
2200905,2024,5433
2200954,2024,2766
2201002,2024,4593
2201051,2024,7597
2201101,2024,11106
2201150,2024,13838
2201176,2024,4091
2201200,2024,49533
2201309,2024,3334
2201408,2024,6744
2201507,2024,27123
2201556,2024,4208
2201572,2024,3508
2201606,2024,10104
2201705,2024,5701
2201739,2024,6368
2201770,2024,7108
2201804,2024,4131
2201903,2024,30321
2201919,2024,5786
2201929,2024,6089
2201945,2024,6728
2201960,2024,8658
2201988,2024,3969
2202000,2024,20096
2202026,2024,7538
2202059,2024,10449
2202075,2024,3146
2202083,2024,8203
2202091,2024,5605
2202109,2024,4988
2202117,2024,4701
2202133,2024,6188
2202174,2024,7636
2202208,2024,47074
2202251,2024,3429
2202307,2024,19669
2202406,2024,11347
2202455,2024,4065
2202505,2024,10538
2202539,2024,5755
2202554,2024,5162
2202604,2024,19663
2202653,2024,5657
2202703,2024,29209
2202711,2024,5034
2202729,2024,6569
2202737,2024,4233
2202752,2024,6287
2202778,2024,7088
2202802,2024,5063
2202851,2024,4305
2202901,2024,28275
2203008,2024,7454
2203107,2024,10772
2203206,2024,11552
2203230,2024,4968
2203255,2024,4527
2203271,2024,5185
2203305,2024,16998
2203354,2024,7238
2203404,2024,6421
2203420,2024,4138
2203453,2024,9335
2203503,2024,13786
2203602,2024,4435
2203701,2024,42510
2203750,2024,5414
2203800,2024,4508
2203859,2024,2364
2203909,2024,64150
2204006,2024,4517
2204105,2024,4494
2204154,2024,2986
2204204,2024,8366
2204303,2024,10382
2204352,2024,5587
2204402,2024,11166
2204501,2024,10478
2204550,2024,4350
2204600,2024,3562
2204659,2024,9501
2204709,2024,15259
2204808,2024,9620
2204907,2024,7886
2205003,2024,10980
2205102,2024,10493
2205151,2024,5715
2205201,2024,17811
2205250,2024,4251
2205276,2024,4568
2205300,2024,4600
2205359,2024,3031
2205409,2024,14175
2205458,2024,5535
2205508,2024,44391
2205516,2024,5311
2205524,2024,5499
2205532,2024,4505
2205540,2024,3029
2205557,2024,8449
2205565,2024,5146
2205573,2024,6449
2205581,2024,5009
2205599,2024,4575
2205607,2024,5311
2205706,2024,31775
2205805,2024,26204
2205854,2024,8218
2205904,2024,5314
2205953,2024,8783
2206001,2024,4848
2206050,2024,5215
2206100,2024,10875
2206209,2024,33071
2206308,2024,1352
2206357,2024,6678
2206407,2024,10455
2206506,2024,7751
2206605,2024,10910
2206654,2024,4458
2206670,2024,6547
2206696,2024,10139
2206704,2024,6729
2206720,2024,10706
2206753,2024,5406
2206803,2024,8732
2206902,2024,6178
2206951,2024,2886
2207009,2024,39545
2207108,2024,2725
2207207,2024,6481
2207306,2024,4174
2207355,2024,3041
2207405,2024,5048
2207504,2024,13480
2207553,2024,3878
2207603,2024,10289
2207702,2024,169552
2207751,2024,4220
2207777,2024,5461
2207793,2024,3972
2207801,2024,21601
2207850,2024,3698
2207900,2024,39039
2207934,2024,2514
2207959,2024,4147
2208007,2024,86228
2208106,2024,11528
2208205,2024,17947
2208304,2024,29849
2208403,2024,67676
2208502,2024,12312
2208551,2024,2391
2208601,2024,3098
2208650,2024,8936
2208700,2024,8563
2208809,2024,17418
2208858,2024,4241
2208874,2024,4114
2208908,2024,6215
2209005,2024,5868
2209104,2024,5928
2209153,2024,3466
2209203,2024,6209
2209302,2024,5425
2209351,2024,4174
2209377,2024,4690
2209401,2024,5938
2209450,2024,2189
2209500,2024,3719
2209559,2024,4451
2209609,2024,2885
2209658,2024,5703
2209708,2024,5404
2209757,2024,3019
2209807,2024,4944
2209856,2024,4306
2209872,2024,5615
2209906,2024,6233
2209955,2024,4443
2209971,2024,8443
2210003,2024,22036
2210052,2024,4906
2210102,2024,3320
2210201,2024,6732
2210300,2024,6135
2210359,2024,4497
2210375,2024,2329
2210383,2024,2304
2210391,2024,2870
2210409,2024,17902
2210508,2024,14046
2210607,2024,40784
2210623,2024,3228
2210631,2024,4572
2210656,2024,9631
2210706,2024,14650
2210805,2024,14342
2210904,2024,4184
2210938,2024,6345
2210953,2024,3029
2210979,2024,2330
2211001,2024,902644
2211100,2024,47707
2211209,2024,26501
2211308,2024,22920
2211357,2024,5173
2211407,2024,4515
2211506,2024,3271
2211605,2024,2979
2211704,2024,4117
2300101,2024,10282
2300150,2024,14306
2300200,2024,68758
2300309,2024,46215
2300408,2024,14220
2300507,2024,11754
2300606,2024,6970
2300705,2024,14418
2300754,2024,44342
2300804,2024,7484
2300903,2024,13219
2301000,2024,84737
2301109,2024,78752
2301208,2024,26696
2301257,2024,11485
2301307,2024,20223
2301406,2024,11459
2301505,2024,7619
2301604,2024,22212
2301703,2024,24267
2301802,2024,5832
2301851,2024,17654
2301901,2024,80217
2301950,2024,23351
2302008,2024,19669
2302057,2024,14977
2302107,2024,36978
2302206,2024,55666
2302305,2024,34441
2302404,2024,52169
2302503,2024,53778
2302602,2024,65031
2302701,2024,26082
2302800,2024,77207
2302909,2024,17760
2303006,2024,16419
2303105,2024,18075
2303204,2024,27482
2303303,2024,17333
2303402,2024,17758
2303501,2024,76365
2303600,2024,9577
2303659,2024,10817
2303709,2024,375730
2303808,2024,22678
2303907,2024,12805
2303931,2024,12380
2303956,2024,20763
2304004,2024,21438
2304103,2024,79809
2304202,2024,138232
2304236,2024,18007
2304251,2024,31847
2304269,2024,9172
2304277,2024,6393
2304285,2024,80304
2304301,2024,18557
2304350,2024,25127
2304400,2024,2574412
2304459,2024,18052
2304509,2024,16362
2304608,2024,6924
2304657,2024,14174
2304707,2024,55633
2304806,2024,4960
2304905,2024,11313
2304954,2024,25085
2305001,2024,44294
2305100,2024,5819
2305209,2024,18225
2305233,2024,79934
2305266,2024,12191
2305308,2024,24649
2305332,2024,11979
2305357,2024,22367
2305407,2024,64802
2305506,2024,102251
2305605,2024,24530
2305654,2024,11937
2305704,2024,12441
2305803,2024,42968
2305902,2024,38285
2306009,2024,14411
2306108,2024,24751
2306207,2024,7779
2306256,2024,70679
2306306,2024,49086
2306405,2024,137892
2306504,2024,18228
2306553,2024,45465
2306603,2024,21087
2306702,2024,17625
2306801,2024,10656
2306900,2024,35124
2307007,2024,33070
2307106,2024,28707
2307205,2024,8100
2307254,2024,27662
2307304,2024,303004
2307403,2024,24591
2307502,2024,32123
2307601,2024,62285
2307635,2024,17264
2307650,2024,249684
2307700,2024,108937
2307809,2024,27064
2307908,2024,11232
2308005,2024,39633
2308104,2024,47406
2308203,2024,15749
2308302,2024,26860
2308351,2024,14635
2308377,2024,14736
2308401,2024,38767
2308500,2024,38649
2308609,2024,17664
2308708,2024,65323
2308807,2024,8516
2308906,2024,23608
2309003,2024,14009
2309102,2024,10993
2309201,2024,15960
2309300,2024,32014
2309409,2024,29043
2309458,2024,25218
2309508,2024,20019
2309607,2024,74825
2309706,2024,85873
2309805,2024,11442
2309904,2024,6345
2310001,2024,9671
2310100,2024,10339
2310209,2024,41447
2310258,2024,33896
2310308,2024,32816
2310407,2024,10528
2310506,2024,42257
2310605,2024,9308
2310704,2024,39715
2310803,2024,15869
2310852,2024,24607
2310902,2024,17202
2310951,2024,10952
2311009,2024,12423
2311108,2024,17745
2311207,2024,8926
2311231,2024,6129
2311264,2024,20506
2311306,2024,88483
2311355,2024,16992
2311405,2024,85797
2311504,2024,21607
2311603,2024,28359
2311702,2024,19059
2311801,2024,74582
2311900,2024,14036
2311959,2024,17220
2312007,2024,32043
2312106,2024,17388
2312205,2024,41647
2312304,2024,49829
2312403,2024,57499
2312502,2024,5792
2312601,2024,10962
2312700,2024,25143
2312809,2024,7519
2312908,2024,215286
2313005,2024,18736
2313104,2024,32044
2313203,2024,25331
2313252,2024,7626
2313302,2024,64255
2313351,2024,17626
2313401,2024,86137
2313500,2024,61516
2313559,2024,15457
2313609,2024,34312
2313708,2024,6993
2313757,2024,17804
2313807,2024,21279
2313906,2024,14243
2313955,2024,18660
2314003,2024,40771
2314102,2024,62609
2400109,2024,10865
2400208,2024,58906
2400307,2024,11149
2400406,2024,3028
2400505,2024,14042
2400604,2024,4806
2400703,2024,12857
2400802,2024,11973
2400901,2024,6738
2401008,2024,37390
2401107,2024,24643
2401206,2024,13657
2401305,2024,10045
2401404,2024,9098
2401453,2024,28268
2401503,2024,4103
2401602,2024,4920
2401651,2024,2363
2401701,2024,10279
2401800,2024,12603
2401859,2024,6474
2401909,2024,3359
2402006,2024,63339
2402105,2024,10504
2402204,2024,30806
2402303,2024,20161
2402402,2024,8267
2402501,2024,10010
2402600,2024,83009
2402709,2024,11322
2402808,2024,5241
2402907,2024,4315
2403004,2024,8238
2403103,2024,42930
2403202,2024,7253
2403251,2024,269298
2403301,2024,6252
2403400,2024,5476
2403509,2024,10936
2403608,2024,66993
2403707,2024,6458
2403756,2024,3029
2403806,2024,10528
2403905,2024,2763
2404002,2024,4231
2404101,2024,2160
2404200,2024,28212
2404309,2024,12239
2404408,2024,10251
2404507,2024,15947
2404606,2024,11903
2404705,2024,14539
2404804,2024,2090
2404853,2024,7531
2404903,2024,5452
2405009,2024,8051
2405108,2024,6748
2405207,2024,4834
2405306,2024,8836
2405405,2024,5231
2405504,2024,2493
2405603,2024,14416
2405702,2024,11952
2405801,2024,34768
2405900,2024,2093
2406007,2024,5964
2406106,2024,18286
2406155,2024,3859
2406205,2024,6733
2406304,2024,7577
2406403,2024,2633
2406502,2024,16126
2406601,2024,8619
2406700,2024,10108
2406809,2024,4939
2406908,2024,3579
2407005,2024,9286
2407104,2024,86433
2407203,2024,28384
2407252,2024,4067
2407302,2024,8092
2407401,2024,8411
2407500,2024,10534
2407609,2024,4404
2407708,2024,11774
2407807,2024,23843
2407906,2024,2343
2408003,2024,278034
2408102,2024,785368
2408201,2024,33949
2408300,2024,35534
2408409,2024,3748
2408508,2024,5071
2408607,2024,4046
2408706,2024,3659
2408805,2024,4940
2408904,2024,22179
2408953,2024,10672
2409100,2024,11406
2409209,2024,3222
2409308,2024,11245
2409332,2024,4992
2409407,2024,31975
2409506,2024,3729
2409605,2024,2499
2409704,2024,6345
2409803,2024,14197
2409902,2024,12536
2410009,2024,3010
2410108,2024,12619
2410207,2024,7842
2410256,2024,5357
2410306,2024,11146
2410405,2024,9707
2410504,2024,5647
2410603,2024,3008
2410702,2024,2741
2410801,2024,4243
2410900,2024,7627
2411007,2024,4349
2411056,2024,5674
2411106,2024,3266
2411205,2024,38996
2411403,2024,12746
2411429,2024,2787
2411502,2024,22779
2411601,2024,3426
2411700,2024,3892
2411809,2024,3600
2411908,2024,4304
2412005,2024,123207
2412104,2024,6130
2412203,2024,49693
2412302,2024,11340
2412401,2024,4716
2412500,2024,24329
2412559,2024,10590
2412609,2024,17320
2412708,2024,5905
2412807,2024,7899
2412906,2024,10188
2413003,2024,6514
2413102,2024,6007
2413201,2024,4193
2413300,2024,5864
2413359,2024,13694
2413409,2024,7801
2413508,2024,6609
2413557,2024,4802
2413607,2024,5623
2413706,2024,4758
2413805,2024,2406
2413904,2024,11716
2414001,2024,13602
2414100,2024,10587
2414159,2024,6118
2414209,2024,17840
2414308,2024,2420
2414407,2024,34624
2414456,2024,3474
2414506,2024,10671
2414605,2024,14013
2414704,2024,5383
2414753,2024,3035
2414803,2024,11044
2414902,2024,1890
2415008,2024,3289
2500106,2024,9578
2500205,2024,5061
2500304,2024,26774
2500403,2024,21724
2500502,2024,14118
2500536,2024,5777
2500577,2024,3105
2500601,2024,22797
2500700,2024,18468
2500734,2024,2316
2500775,2024,8225
2500809,2024,17012
2500908,2024,12496
2501005,2024,17442
2501104,2024,23082
2501153,2024,2036
2501203,2024,7393
2501302,2024,19148
2501351,2024,4342
2501401,2024,9648
2501500,2024,23989
2501534,2024,4968
2501575,2024,8253
2501609,2024,13094
2501708,2024,6101
2501807,2024,84404
2501906,2024,16740
2502003,2024,6324
2502052,2024,3650
2502102,2024,5277
2502151,2024,6575
2502201,2024,2333
2502300,2024,4740
2502409,2024,10460
2502508,2024,18153
2502607,2024,5743
2502706,2024,4231
2502805,2024,14050
2502904,2024,5840
2503001,2024,21865
2503100,2024,5515
2503209,2024,70067
2503308,2024,9351
2503407,2024,3354
2503506,2024,16373
2503555,2024,7478
2503605,2024,6713
2503704,2024,66171
2503753,2024,2776
2503803,2024,5928
2503902,2024,6298
2504009,2024,440939
2504033,2024,7347
2504074,2024,4059
2504108,2024,2367
2504157,2024,7056
2504207,2024,4572
2504306,2024,32118
2504355,2024,5492
2504405,2024,18723
2504504,2024,6624
2504603,2024,29543
2504702,2024,5102
2504801,2024,15005
2504850,2024,1882
2504900,2024,17718
2505006,2024,7820
2505105,2024,20205
2505204,2024,6894
2505238,2024,6431
2505279,2024,5406
2505303,2024,2327
2505352,2024,5131
2505402,2024,8300
2505501,2024,3759
2505600,2024,6431
2505709,2024,10640
2505808,2024,3377
2505907,2024,3053
2506004,2024,32522
2506103,2024,11315
2506202,2024,2913
2506251,2024,8395
2506301,2024,59836
2506400,2024,14133
2506509,2024,3343
2506608,2024,5733
2506707,2024,10550
2506806,2024,18197
2506905,2024,23621
2507002,2024,24686
2507101,2024,19054
2507200,2024,10816
2507309,2024,14923
2507408,2024,7721
2507507,2024,888679
2507606,2024,8057
2507705,2024,17488
2507804,2024,7002
2507903,2024,10259
2508000,2024,9410
2508109,2024,4502
2508208,2024,8088
2508307,2024,29053
2508406,2024,3292
2508505,2024,7045
2508554,2024,5045
2508604,2024,13019
2508703,2024,3624
2508802,2024,6259
2508901,2024,46719
2509008,2024,10700
2509057,2024,9435
2509107,2024,22126
2509156,2024,6960
2509206,2024,14666
2509305,2024,8585
2509339,2024,4735
2509370,2024,2592
2509396,2024,6677
2509404,2024,14375
2509503,2024,6083
2509602,2024,4435
2509701,2024,33742
2509800,2024,8945
2509909,2024,9014
2510006,2024,7392
2510105,2024,9884
2510204,2024,5909
2510303,2024,4362
2510402,2024,6111
2510501,2024,3674
2510600,2024,2998
2510659,2024,1751
2510709,2024,2562
2510808,2024,107774
2510907,2024,12160
2511004,2024,3846
2511103,2024,6998
2511202,2024,31152
2511301,2024,17006
2511400,2024,18835
2511509,2024,12801
2511608,2024,6979
2511707,2024,5514
2511806,2024,9467
2511905,2024,17164
2512002,2024,17990
2512036,2024,3932
2512077,2024,4120
2512101,2024,33796
2512200,2024,4027
2512309,2024,21659
2512408,2024,14837
2512507,2024,50214
2512606,2024,1798
2512705,2024,18373
2512721,2024,5925
2512747,2024,2964
2512754,2024,4877
2512762,2024,4946
2512788,2024,2044
2512804,2024,8762
2512903,2024,25394
2513000,2024,3437
2513109,2024,11760
2513158,2024,8031
2513208,2024,6041
2513307,2024,6020
2513356,2024,3274
2513406,2024,15387
2513505,2024,5106
2513604,2024,6657
2513653,2024,2606
2513703,2024,159121
2513802,2024,4499
2513851,2024,2702
2513901,2024,33700
2513927,2024,4473
2513943,2024,2676
2513968,2024,2636
2513984,2024,3190
2514008,2024,4341
2514107,2024,4363
2514206,2024,7270
2514305,2024,5032
2514404,2024,4099
2514453,2024,6105
2514503,2024,19552
2514552,2024,3383
2514602,2024,3333
2514651,2024,1748
2514701,2024,4270
2514800,2024,3474
2514909,2024,7640
2515005,2024,7287
2515104,2024,11365
2515203,2024,3376
2515302,2024,53309
2515401,2024,10620
2515500,2024,14075
2515609,2024,3162
2515708,2024,3043
2515807,2024,6984
2515906,2024,4839
2515930,2024,5282
2515971,2024,8579
2516003,2024,27749
2516102,2024,14381
2516151,2024,3461
2516201,2024,69876
2516300,2024,17763
2516409,2024,7934
2516508,2024,14376
2516607,2024,14464
2516706,2024,15082
2516755,2024,3069
2516805,2024,10259
2516904,2024,15386
2517001,2024,9302
2517100,2024,2764
2517209,2024,4974
2517407,2024,2310
2600054,2024,103945
2600104,2024,42407
2600203,2024,19349
2600302,2024,24615
2600401,2024,27221
2600500,2024,43713
2600609,2024,14355
2600708,2024,37372
2600807,2024,21185
2600906,2024,18471
2601003,2024,10580
2601052,2024,19936
2601102,2024,90104
2601201,2024,82003
2601300,2024,12616
2601409,2024,42056
2601508,2024,10829
2601607,2024,18713
2601706,2024,83647
2601805,2024,11981
2601904,2024,64809
2602001,2024,36129
2602100,2024,46192
2602209,2024,39278
2602308,2024,39163
2602407,2024,9399
2602506,2024,8010
2602605,2024,51107
2602704,2024,13254
2602803,2024,54425
2602902,2024,216969
2603009,2024,31746
2603108,2024,20612
2603207,2024,30441
2603306,2024,11445
2603405,2024,5367
2603454,2024,155771
2603504,2024,17991
2603603,2024,7972
2603702,2024,25090
2603801,2024,18890
2603900,2024,19513
2603926,2024,12682
2604007,2024,83205
2604106,2024,402290
2604155,2024,13489
2604205,2024,33279
2604304,2024,10845
2604403,2024,13461
2604502,2024,21224
2604601,2024,25383
2604700,2024,17660
2604809,2024,10512
2604908,2024,16252
2605004,2024,24301
2605103,2024,39403
2605152,2024,17749
2605202,2024,62252
2605301,2024,33436
2605400,2024,22169
2605459,2024,3316
2605509,2024,15794
2605608,2024,20835
2605707,2024,31627
2605806,2024,14070
2605905,2024,17973
2606002,2024,151064
2606101,2024,30370
2606200,2024,85160
2606309,2024,7206
2606408,2024,91887
2606507,2024,17605
2606606,2024,28760
2606705,2024,7344
2606804,2024,122312
2606903,2024,11366
2607000,2024,27488
2607109,2024,4959
2607208,2024,105638
2607307,2024,30603
2607406,2024,4490
2607505,2024,33691
2607604,2024,25529
2607653,2024,36626
2607703,2024,14232
2607752,2024,29463
2607802,2024,17109
2607901,2024,683285
2607950,2024,10483
2608008,2024,16323
2608057,2024,14463
2608107,2024,28903
2608206,2024,13506
2608255,2024,11975
2608305,2024,15943
2608404,2024,14027
2608453,2024,18708
2608503,2024,19915
2608602,2024,12364
2608701,2024,14386
2608750,2024,24952
2608800,2024,41786
2608909,2024,59125
2609006,2024,24624
2609105,2024,11471
2609154,2024,26773
2609204,2024,9432
2609303,2024,14599
2609402,2024,57647
2609501,2024,32153
2609600,2024,365402
2609709,2024,22438
2609808,2024,14100
2609907,2024,68329
2610004,2024,56615
2610103,2024,7154
2610202,2024,23449
2610301,2024,12712
2610400,2024,19028
2610509,2024,29719
2610608,2024,59638
2610707,2024,362960
2610806,2024,23605
2610905,2024,65408
2611002,2024,35991
2611101,2024,414083
2611200,2024,10805
2611309,2024,26847
2611408,2024,14351
2611507,2024,17974
2611533,2024,6755
2611606,2024,1587707
2611705,2024,21411
2611804,2024,34255
2611903,2024,20460
2612000,2024,11218
2612109,2024,5620
2612208,2024,65635
2612307,2024,14173
2612406,2024,18933
2612455,2024,14320
2612471,2024,11933
2612505,2024,104277
2612554,2024,12402
2612604,2024,42682
2612703,2024,14533
2612802,2024,10513
2612901,2024,13479
2613008,2024,51264
2613107,2024,39117
2613206,2024,24772
2613305,2024,20440
2613404,2024,19468
2613503,2024,36752
2613602,2024,32491
2613701,2024,117759
2613800,2024,17176
2613909,2024,98143
2614006,2024,18759
2614105,2024,34269
2614204,2024,39233
2614303,2024,10849
2614402,2024,5403
2614501,2024,67515
2614600,2024,29093
2614709,2024,14277
2614808,2024,24803
2614857,2024,24534
2615003,2024,25497
2615102,2024,6857
2615201,2024,9221
2615300,2024,47575
2615409,2024,43636
2615508,2024,14393
2615607,2024,32086
2615706,2024,15142
2615805,2024,27009
2615904,2024,8252
2616001,2024,17609
2616100,2024,9474
2616183,2024,7782
2616209,2024,22955
2616308,2024,27297
2616407,2024,143799
2616506,2024,11791
2700102,2024,19550
2700201,2024,14193
2700300,2024,243661
2700409,2024,38530
2700508,2024,16735
2700607,2024,8118
2700706,2024,17103
2700805,2024,4820
2700904,2024,5898
2701001,2024,21517
2701100,2024,9786
2701209,2024,10701
2701308,2024,16605
2701357,2024,6807
2701407,2024,32714
2701506,2024,8293
2701605,2024,15743
2701704,2024,15068
2701803,2024,9200
2701902,2024,6010
2702009,2024,11036
2702108,2024,15949
2702207,2024,5700
2702306,2024,51788
2702355,2024,26115
2702405,2024,52809
2702504,2024,9906
2702553,2024,15701
2702603,2024,23191
2702702,2024,4038
2702801,2024,9767
2702900,2024,37335
2703007,2024,13992
2703106,2024,24452
2703205,2024,22125
2703304,2024,15417
2703403,2024,5182
2703502,2024,5432
2703601,2024,9443
2703700,2024,5075
2703759,2024,9625
2703809,2024,17386
2703908,2024,4176
2704005,2024,24381
2704104,2024,18831
2704203,2024,25197
2704302,2024,994464
2704401,2024,17834
2704500,2024,33232
2704609,2024,9715
2704708,2024,62341
2704807,2024,13968
2704906,2024,3212
2705002,2024,22147
2705101,2024,24330
2705200,2024,15707
2705309,2024,4938
2705408,2024,7341
2705507,2024,25933
2705606,2024,10298
2705705,2024,21132
2705804,2024,8522
2705903,2024,4384
2706000,2024,11048
2706109,2024,11699
2706208,2024,4410
2706307,2024,73596
2706406,2024,24291
2706422,2024,10803
2706448,2024,14176
2706505,2024,14076
2706604,2024,6697
2706703,2024,60189
2706802,2024,16201
2706901,2024,36499
2707008,2024,2786
2707107,2024,23053
2707206,2024,12974
2707305,2024,24520
2707404,2024,9508
2707503,2024,20262
2707602,2024,11305
2707701,2024,97435
2707800,2024,6607
2707909,2024,7065
2708006,2024,47397
2708105,2024,11568
2708204,2024,6557
2708303,2024,21193
2708402,2024,31557
2708501,2024,31792
2708600,2024,53391
2708709,2024,8687
2708808,2024,32701
2708907,2024,25000
2708956,2024,12549
2709004,2024,5909
2709103,2024,19422
2709152,2024,39161
2709202,2024,24124
2709301,2024,60874
2709400,2024,24423
2800100,2024,2206
2800209,2024,20542
2800308,2024,628849
2800407,2024,10483
2800506,2024,18560
2800605,2024,44384
2800670,2024,25038
2800704,2024,8016
2801009,2024,18646
2801108,2024,3855
2801207,2024,33491
2801306,2024,32716
2801405,2024,20315
2801504,2024,14179
2801603,2024,5482
2801702,2024,17539
2801900,2024,3906
2802007,2024,4433
